anime_id,name,genre,type,episodes,rating,members
30144,Nyuuin Bokki Monogatari: Odaijini!,Comedy,TV,13,5.1,152
32166,Obake Entotsu no Uta,"Kids, Music",Music,1,4.5,39
26033,Obake Nagaya,"Historical, Kids",Movie,1,6,76
26317,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, Supernatural",OVA,1,8.33,42
22991,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,6.6,61
22993,Obasuteyama,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59
27573,Obatalian,Drama,Movie,1,7,57
28101,Obocchama-kun,Comedy,Special,1,4.75,63
20075,Ocha-ken: Hotto Monogatari,"Comedy, Parody",TV,164,6.47,85
34358,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,6.67,29
34363,Ochou Fujin no Gensou,"Kids, Slice of Life",TV,13,8,20
28143,Oden-kun,"Drama, Historical",Movie,1,4.24,156
9070,Odoriko Clinoppe,Comedy,TV,156,7.36,118
18469,Oedo wa Nemurenai!,"Comedy, Slice of Life",TV,26,5.75,99
14181,Offside,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173
31575,Ogami Matsugorou,"Action, Drama, Sports",OVA,1,5.5,83
19921,Oh! Family,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90
7575,Oh! My Konbu,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201
25139,Oh! Super Milk-chan Special,"Comedy, Shounen, Slice of Life",TV,22,6.38,70
18815,Ohayo! Spank (Movie),"Action, Comedy, Sci-Fi",Special,1,5.93,178
19897,Ohayou! Kokekkou-san,"Comedy, Romance, Slice of Life",Movie,1,6.57,97
34234,Oi! Ryouma,Comedy,TV,Unknown,2.75,61
8415,Ojamanga Yamada-kun,"Adventure, Drama, Historical",TV,39,6.48,176
16530,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",TV,103,7.77,250
16730,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Comedy, Slice of Life",Movie,1,7.09,142
16480,Ojarumaru: Chitchai Mono no Ookina Chikara,"Adventure, Comedy, Fantasy",Movie,1,5,94
30942,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Historical, Kids",OVA,1,5.17,47
16482,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78
31672,Ojiichan ga Kaizoku Datta Koro,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51
13091,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Comedy,Movie,1,4.41,128
31971,Ojiichan no Hanabi,Slice of Life,OVA,1,5.5,46
30980,Ojiichan no Komoriuta,"Drama, Kids",OVA,1,8,40
32229,Ojiichan no Tomato,"Kids, Music",Music,1,4.78,37
30997,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,6.5,37
30943,Ojisan Kaizou Kouza,"Drama, Kids",OVA,1,8.4,101
23865,Okaachan Gomen ne,Comedy,Movie,1,6.43,60
26145,Okaasan no Ki,"Historical, Kids",Movie,1,9,47
26155,Okaasan no Yasashii te,"Historical, Kids",OVA,1,5,42
30978,"Okaasan, Nakanaide","Drama, Kids",OVA,1,8,38
26315,Okama Hakusho,"Drama, Kids",OVA,1,8,49
10353,Okane wa Mawaru: Kurashi to Kinyuu,"Comedy, Seinen",OVA,3,5.67,183
19069,Okawari-Boy Starzan S,Slice of Life,OVA,1,5.31,92
8799,Okon Joururi,"Action, Adventure, Sci-Fi",TV,34,6.9,128
4220,Okore!! Nonkuro,"Drama, Fantasy, Historical",Movie,1,6.06,177
30158,Okori Jizou,Kids,Special,1,3.93,52
26143,Okoru yo!,"Historical, Kids",Movie,1,8.33,52
32472,OL Kaizou Kouza,"Kids, Music",Music,1,5,37
22275,Omakase Scrappers,"Comedy, Slice of Life",OVA,1,6.07,107
17624,Omakase! Miracle Cat-dan,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81
29846,Omedetou Jesus-sama,"Comedy, Kids, Super Power",TV,32,5.25,240
26197,Omoi Au Christmas 2011,"Historical, Kids",OVA,1,5.67,68
33888,Omoikkiri Kagaku Adventure Sou Nanda!,Fantasy,Special,3,4.67,35
2742,Omusubi Kororin,"Comedy, Kids, Sci-Fi",TV,26,5.68,195
33343,"on-chan, Yume Power Daibouken!","Fantasy, Kids",Movie,1,3.33,41
8229,Onaka Hime,Fantasy,Special,1,5.4,98
31057,Onbu Obake,Fantasy,ONA,3,4.5,175
7531,One and Three Four,Supernatural,Movie,1,6.08,97
32763,Onegai My Melody: Yuu &amp; Ai,Music,Music,1,4.51,89
14947,Ongaku Sekai Ryokou,"Comedy, Fantasy",Movie,1,5.73,271
29435,Oni Keibu Anpan,"Kids, Music",TV,Unknown,2.67,45
29403,Oni no Ko to Yuki Usagi,"Kids, Police",Special,2,5.75,40
21163,Onigakure Yama no Soba no Hana,"Demons, Fantasy, Kids",Movie,1,6.21,131
29795,Onigara,"Demons, Historical, Kids",Movie,1,5.81,91
28115,Oniku Daisuki! Zeushi-kun,"Demons, Kids",OVA,1,6.4,64
22541,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,TV,12,4.98,150
28185,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,6,5.05,92
32666,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,Comedy,ONA,1,4.31,63
23819,Only You: Viva! Cabaret Club,"Action, Adventure",OVA,1,5.25,76
20085,Onpu,Comedy,TV,15,6.8,75
32225,Ooedo Torimonochou: Nezumi Kozou,"Kids, Music",Movie,1,5.1,43
29275,Ooi! Adacchii!,"Historical, Kids, Mystery",OVA,1,8,41
28113,Ooi! Hanimaru,"Historical, Kids",OVA,1,7.5,53
29888,Ookami Shounen Ken,"Kids, Music",Music,1,3.84,77
17521,Ookami Shounen Ken (Movie),"Adventure, Kids",TV,86,5.65,164
23007,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,4,73
23009,Ookami to Nanahiki no Ko Yagi,"Adventure, Kids",Movie,1,6.57,85
23645,Oraa Guzura Dado,"Fantasy, Kids",OVA,1,6.8,60
21539,Orangutan,"Comedy, Kids",TV,52,6.63,87
29053,Ore no Sora Keiji-hen,"Kids, Music",Music,1,4.16,98
9338,Ore wa Chokkaku,"Action, Drama, Police",OVA,2,6,131
19831,Ore-tachi Ijiwaru Kei,Comedy,TV,36,7.13,102
25809,"Ore-tachi, Tomodachi!",Comedy,TV,14,5.71,101
27389,Origami Warriors,"Fantasy, Kids",OVA,1,6.25,53
8999,Osamishi Tani no Wakare Uta,"Action, Adventure",TV,52,7.15,143
30065,Osaru no Monkichi no Kin no Ono Gin no Ono,"Historical, Music",Movie,1,3.95,102
22567,Osaru no Tairyou,Kids,OVA,1,5.05,81
23267,Oshare Majo Love and Berry: Shiawase no Mahou,Slice of Life,Movie,1,4.36,111
3362,Oshin,Magic,Movie,1,5.83,398
9866,Oshizuka ni,Drama,Movie,1,7.96,221
29796,Osiris no Tenbin: Season 2,Kids,Movie,1,4.08,94
33154,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,"Drama, Supernatural, Thriller",ONA,11,6.08,250
32087,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,Comedy,Special,1,6.29,193
32088,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,"Comedy, Historical",OVA,1,6.4,191
19879,Osomatsu-san: Ouma de Kobanashi,Comedy,Movie,1,6.52,224
34238,Otanoshimi Anime Gekijou,"Comedy, Parody",Special,1,7.55,2525
20023,Otenki Boys,Comedy,TV,26,6.83,62
30025,Otogi Banashi: Bunbuku Chagama,"Kids, Super Power",TV,30,6.33,39
23181,Otogi Manga Calendar,Kids,Movie,1,6.33,85
14213,Otogi no Sekai Ryokou,Historical,TV,312,6.11,146
17675,Otoko Doahou! Koushien,Adventure,Movie,1,5.5,67
23011,Otoko Ippiki Gaki Daishou,"Action, Sports",TV,156,6.6,86
17467,Otoko to Onna to Inu,"Action, Drama, Shounen",TV,156,7.2,158
29635,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance",Movie,1,4.4,109
19559,Otokogi,"Comedy, Romance",Special,1,5.78,78
17903,Otona no Ikkyuu-san,Seinen,OVA,3,5.83,88
33414,Otoshidama,"Comedy, Historical",Special,3,5,67
32073,Otsuki-sama to Oujo,"Kids, Music",Music,1,4,39
23515,Ou-sama Ninatta Kitsune,Fantasy,OVA,1,6.2,68
29922,Ougon Senshi Gold Lightan,,Movie,1,4.16,74
7106,Ousama Monogatari,"Mecha, Sci-Fi",TV,52,6.57,287
29399,Ousama no Shippo,"Adventure, Kids",TV,Unknown,5.6,101
7526,Owanko,Fantasy,Movie,1,5.64,107
30905,Oyo Neko Bunyan,Comedy,ONA,7,5.17,65
28089,Oyone to Mattsan: Ai no Uta,"Comedy, Kids",TV,31,6,51
33175,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Music, Romance",OVA,1,5.71,39
30932,Ozmafia!! Special,"Drama, Fantasy, Kids",OVA,1,8.33,36
33618,Pa-Pa-Pa the ★ Movie: Perman,"Historical, School, Shoujo",Special,1,4.35,574
20185,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy",Movie,1,6.73,111
29611,Paboo &amp; Mojies,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77
13165,Pac-World,Kids,TV,52,4,113
28595,Pachislo Kizoku Gin,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212
7960,Padak Padak,"Action, Game",TV,23,6.44,223
33238,Panda no Taputapu,Drama,Movie,1,6.5,62
13463,Paniponi,Kids,TV,Unknown,6.55,131
29487,Panpaka Pants,"Kids, Slice of Life",TV,Unknown,4.75,55
32842,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Comedy, Kids",TV,Unknown,4.17,67
29832,Panpaka Pants O-New!,"Adventure, Kids",Movie,1,6.17,70
30417,Panpaka Pants W-O-New!,"Comedy, Kids",TV,26,3.6,131
33002,Pants Pankurou,"Comedy, Kids",TV,Unknown,4.5,85
10953,Papa Mama Bye Bye,"Comedy, Kids, Slice of Life",TV,85,6.38,71
28073,Paper Cranes Story: Kenta to Maiko,"Historical, Kids",Movie,1,6,56
26133,Paper Film,"Fantasy, Historical, Kids",OVA,1,8,47
30403,Paradise,Comedy,Movie,1,3.33,102
29727,Paris no Isabelle,"Adventure, Psychological, Space",Movie,1,7.88,141
3879,Pata Pata Mama,"Drama, Historical",TV,13,6.19,216
29459,Patalliro Saiyuuki! Special,"Kids, Music",Music,1,3.93,85
22591,Patchin shite! Obaachan,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,5.75,183
6018,Patta Potta Monta,Drama,Movie,1,6.83,112
24121,Patty &amp; Jimmy no Kimikoso Superstar,"Comedy, Kids, Slice of Life",TV,26,5.6,56
22609,Pâtisserie no Monster,"Kids, Sports",OVA,1,3.82,72
33122,Peach Command Shin Momotarou Densetsu,Slice of Life,ONA,4,4.61,100
33310,Pecola,"Adventure, Comedy",TV,24,6.6,44
12359,Peeban,Kids,TV,26,5.35,147
33913,Peeping Life 5.0ch,Comedy,OVA,6,4.75,30
19849,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life",OVA,10,4.75,207
27399,Peeping Life x IODATA: Quiz!! Input Output,"Comedy, Slice of Life",OVA,1,5.1,127
29729,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,Comedy,ONA,8,3.72,117
32143,Peeping Life x Kids Station,"Comedy, Slice of Life, Supernatural",OVA,10,4,93
32147,Peeping Life x Sanyo,"Comedy, Slice of Life",Special,3,4.08,77
33789,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life",ONA,4,4.73,101
22675,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"Comedy, Slice of Life",Movie,5,4.67,161
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody",OVA,10,4.88,135
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"Comedy, Parody",ONA,4,4.12,120
22633,Peeping Life: The Perfect Explosion,"Comedy, Parody",Special,2,3.94,115
17359,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life",OVA,10,5.19,211
25941,Peeping Life: The Perfect Extension Specials,"Comedy, Slice of Life",Special,3,4.35,107
32146,Pelican Road Club Culture,"Comedy, Slice of Life",Special,1,4.67,83
8324,Peng You Town,"Drama, Romance, Shounen",OVA,1,6.35,161
7709,Penguin no Mondai,"Kids, Slice of Life",Special,1,5.24,149
4331,Penguin no Mondai DX?,"Comedy, Kids",TV,100,6.7,377
10856,Penguin no Mondai Max,"Comedy, Kids",TV,52,6.27,98
10855,Penguin no Mondai Movie,"Comedy, Kids",TV,50,6.88,101
6063,Penguin&#039;s Memory: Shiawase Monogatari,"Comedy, Kids",Movie,1,4.7,110
16434,PePePePengiin,"Drama, Military, Seinen",Movie,1,7.32,189
34156,Pepsi Nex x 009 Re:Cyborg,Comedy,TV,Unknown,7.24,217
32736,Perman: Birdman ga Yatte Kita!!,"Action, Comedy",Movie,3,5.27,135
29613,Perman: Copy World no Nazo,"Adventure, Comedy, Kids, Super Power",Movie,1,5.89,77
30646,Perrine Monogatari Movie,"Comedy, Kids",Special,1,5.29,73
16458,Perrine Monogatari Specials,"Drama, Historical, Shoujo, Slice of Life",Movie,1,6.69,126
16460,Persia no Komoriuta: Watashi no Hana,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.53,111
29177,Peter Pan no Bouken Specials,"Kids, Music",Music,1,3.63,87
23739,Petit Petit Muse,"Adventure, Fantasy",Special,2,5.71,128
32660,Phantasm,"Cars, Horror, Kids",TV,26,8.14,78
29953,Phantom Yuusha Densetsu,"Dementia, Music",Movie,1,3.59,74
10466,Pi Po Pa Po Patrol-kun,"Action, Drama, Military, Seinen",OVA,1,5.44,176
3458,Piano Specials,"Comedy, Kids",TV,65,6.05,153
23177,Pic-lele,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,5.33,194
21981,Picchipichi Shizuku-chan,Kids,TV,Unknown,6.33,59
15897,Pichiko Dakyuubu,"Comedy, Kids",TV,52,6.83,102
31464,Pichiko Dakyuubu USA-hen,"Comedy, Sports",TV,29,5,39
31465,Pikaia!,"Comedy, Sports",Special,3,4.92,41
30386,PikkaPika Summer,"Drama, Kids, Slice of Life",TV,13,5.8,483
31078,Pinch to Punch,,TV,31,5.67,96
20005,Pink Lady Monogatari: Eikou no Tenshi-tachi,Comedy,TV,156,5.71,66
17423,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life",TV,33,6.33,111
25601,Pinky Monkey no Umareta Hi,"Drama, Music, Slice of Life",Special,2,7.33,54
29393,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Adventure,ONA,1,4.4,70
29397,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,1,4.12,82
29391,Pipi Tobenai Hotaru,Slice of Life,ONA,7,3.59,87
19909,Piroppo,"Drama, Fantasy",Movie,1,5.2,74
5018,Pittanko! Nekozakana,Comedy,TV,23,5.06,251
34235,Pittanko! Taiyou-sensei to Pittanko,Comedy,TV,Unknown,5.67,64
31642,Piyo no Ongaeshi,"Comedy, Kids, School",Special,1,6.25,34
30200,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",Music,Music,1,5,47
30803,Platonic Chain: Ansatsu Jikkouchuu,"Comedy, Kids, School, Slice of Life",Movie,1,6.73,151
34476,Play Ball 2nd,"Sci-Fi, Slice of Life",Special,1,1.67,51
3769,Plus 50000-nen,"Action, Shounen, Sports",TV,13,6.56,198
29898,Pochacco no Jack to Mame no Ki,Sci-Fi,Movie,1,5.08,72
22493,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1,5.96,93
22623,Pochacco no Wakuwaku Birthday,"Fantasy, Kids",OVA,1,6.35,76
22617,Poka Poka Mori no Rascal,"Fantasy, Kids",OVA,1,6,74
17613,Pokopon no Yukai na Saiyuuki,Kids,TV,52,5.22,93
32621,Pom Pom Purin no Kitakaze to Taiyou,"Adventure, Fantasy, Kids, Magic, Martial Arts",Movie,1,5.57,35
22577,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1,5.56,74
22569,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Fantasy, Kids",OVA,1,4.31,78
31667,Ponkotsuland Saga,"Comedy, Fantasy",ONA,Unknown,3,48
31647,Ponsuke no Haru,"Comedy, Parody",ONA,1,3.41,140
23089,Ponsuke no Udekurabe,"Comedy, Kids",Movie,1,6.33,62
7527,Ponta to Ensoku,Action,Movie,1,6.4,91
13103,Poppen-sensei to Kaerazu no Numa,"Adventure, Drama",OVA,1,6.4,185
30360,Poppoya-san: Nonki Ekichou,"Adventure, Fantasy, Kids",Special,1,4.45,56
23633,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.57,74
23635,Pops,Kids,Movie,1,7.14,67
2093,Poron Guitar,"Romance, Shoujo, Slice of Life",OVA,1,5.9,171
29925,Porong Porong Pororo 2,Kids,Movie,1,4.37,78
27451,Porong Porong Pororo 3,Kids,TV,52,5.57,62
27455,Porong Porong Pororo 4,"Kids, Sci-Fi",TV,52,5.42,60
27457,Porong Porong Pororo 5,"Cars, Kids",TV,26,5.25,65
27459,Pororo Daemoheom,"Cars, Kids",TV,26,5.63,66
6524,Pororo Geugjangpan Super Sseolmae Daemoheom,"Adventure, Kids",Special,1,5.44,88
27463,Pororo Hanguk-e Wass-eoyo,"Cars, Kids",Movie,1,4.14,58
27465,Pororo&#039;s English Show,"Adventure, Kids",ONA,1,4.55,64
27461,Pororo-wa Noraehaeyo,"Kids, Music",TV,13,5.31,53
27453,Potecco Babies (2011),"Kids, Music",TV,14,5.36,55
22593,Pozzie,Comedy,ONA,12,4.85,118
8670,Present,Kids,Special,17,6.73,82
30765,Pride,"Drama, Kids",OVA,1,5.5,45
34118,Prison Bear,Slice of Life,ONA,1,4.89,35
24811,Private Eye Dol,Comedy,ONA,1,3.39,92
25983,Pro Golfer Saru,"Comedy, Mystery",Special,3,5.91,73
17313,Pro Golfer Saru (1985),"Kids, Sports",Special,1,6.2,74
16650,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",TV,143,6.77,108
17321,Pro Golfer Saru: Super Golf World e no Chousen!!,"Kids, Sports",Movie,1,4.5,73
17317,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"Kids, Sports",Movie,1,5.6,61
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"Comedy, Sports",Movie,1,4.5,58
18341,Project HAL,"Comedy, Sports",Movie,1,4.75,58
32385,PS3® no Tsukai Kata: feat.Peeping Life,"Action, Mecha",ONA,3,5.96,201
32148,Pulsar,"Comedy, Slice of Life",OVA,6,5.08,93
29377,Punpun Polka,"Dementia, Music",Movie,1,5.08,73
34406,Pururun! Shizuku-chan,"Kids, Music",Music,1,4.36,24
9426,Pururun! Shizuku-chan Aha,"Comedy, Kids",TV,51,5.9,148
9533,Puttsun Make Love,"Comedy, Kids",TV,51,5.86,102
10459,Puu-Neko Shougekijou,Comedy,TV,11,5.49,496
11589,Puyo Puyo: Madou Monogatari,Comedy,TV,11,5.79,184
19009,Pyun Pyun Maru,"Comedy, Fantasy",OVA,1,6.8,151
15873,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Comedy, Martial Arts",TV,26,7.13,94
5240,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music",Movie,1,7.03,405
23889,Qi Cai Lao Fu Zi,"Comedy, Music, Shounen",OVA,3,6.8,122
30095,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Comedy, Seinen",Movie,1,6.78,82
29910,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",Movie,1,6.91,254
33278,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107
33258,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96
29936,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown,7.46,208
29937,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.05,131
29935,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",ONA,3,7.07,194
15905,Qui Shui Yi Yun,"Action, Fantasy, Historical, Martial Arts",TV,37,8.43,273
33761,Rainbow no Anime Bako,"Horror, Mystery, Supernatural",ONA,12,7.25,83
29483,Rainbow Sea,Kids,Special,1,3.86,56
33630,Rainbow Sentai Robin,"Adventure, Fantasy, Sci-Fi",TV,26,7.2,67
9438,Raldessia Chronicles,"Action, Adventure, Sci-Fi",TV,48,6.22,233
32219,Ranpou,"Action, Adventure",ONA,1,5.03,81
16526,Rennyo Monogatari,"Comedy, Parody, School",TV,21,6.67,103
17721,Rennyo to Sono Haha,"Drama, Historical",Movie,1,7.8,129
7473,Rerere no Tensai Bakabon,Historical,Movie,1,6.21,132
10607,Rescue YoYo,Comedy,TV,24,6.64,182
29477,Revbahaf Wang-gug Jaegeon-soelgi,"Kids, Mecha",Special,1,3.26,67
19467,Revenge of Green Mutant,"Comedy, Drama, Shoujo",TV,26,6.13,241
32768,RGB Adventure,Music,Music,1,3.85,69
3372,Ribbon no Kishi (1999),Adventure,TV,6,5.21,109
14249,Ribbon no Kishi Pilot,Adventure,Movie,1,5.86,178
22241,Ribbon-chan,Adventure,Special,1,5.36,139
13459,Riding the Storm,Comedy,TV,24,4.83,93
32851,Ring Ring Boy,Music,Music,1,3.49,67
22391,Risu no Panache,Dementia,Movie,1,4.4,69
29797,Rita to Nantoka,Kids,Movie,1,4.92,83
6195,Robby to Kerobby,Slice of Life,TV,26,6,269
3073,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",TV,52,6,94
9536,Robin-kun to 100 nin no Otomodachi Season 2,"Comedy, Kids",ONA,13,5.22,163
15069,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),Kids,TV,13,5.17,73
31302,Robocar Poli,"Comedy, Sci-Fi",ONA,5,3.81,127
31898,Robocar Poli 2,"Cars, Comedy, Kids",TV,26,4.85,51
32221,RoboDz,"Cars, Kids, Police",TV,26,5.45,45
4547,Robokko Beeton,Sci-Fi,TV,26,5,125
20147,Robot King,"Adventure, Comedy, Kids, Slice of Life",TV,50,6.17,71
16620,Robot Pulta,"Action, Mecha",Movie,1,4.67,90
29375,Robot Taekwon V 3tan! Sujung Teukgongdae,"Adventure, Comedy, Kids, Mecha",TV,40,5,45
16566,Robot Taekwon V wa Hwanggeum Nalgae,"Action, Mecha, Sci-Fi",Movie,1,4.81,86
16490,Robot Taekwon V: Wooju Jakjeon,Mecha,Movie,1,4.93,91
16562,Robotan,"Action, Mecha, Sci-Fi",Movie,1,4.88,88
19875,Roboteuwang Sseonsyakeu,"Comedy, Kids",TV,104,6.54,108
14781,Romangeun Eobsda,"Action, Mecha, Sci-Fi",Movie,1,2.49,121
33237,Roppou Yabure-kun,Drama,Movie,1,6,53
20003,Rose O&#039;Neill Kewpie,Slice of Life,TV,110,6.75,64
7211,Rouge: Lady&#039;s Comic Video,Comedy,TV,26,6.4,133
9061,Rudolf to Ippaiattena,"Adventure, Fantasy",TV,50,6.89,158
31373,Run &amp; Roll,"Adventure, Kids",Movie,1,7.63,405
33710,Running Boy: Star Soldier no Himitsu,Dementia,Movie,1,3.67,84
10653,Runningman,"Sci-Fi, Space",Movie,1,5.64,96
33535,Ruri-iro Princess,Slice of Life,ONA,1,4.7,48
9212,Rusuban,"Romance, Shoujo",OVA,2,5.61,179
8567,Rusuden Hour: Sodan Brothers,"Fantasy, Kids",Movie,1,4.5,78
30138,Ryoku Tama Shinshi,Comedy,TV,25,7.67,51
33078,Ryoukan-san,"Comedy, Demons",Movie,1,6,33
30204,Ryouma 30 Seconds,Historical,Movie,1,5.4,55
31547,Ryuuichi Manga Gekijou Onbu Obake,Historical,TV,5,8.8,54
8685,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Supernatural,TV,52,5.59,102
32559,Sabaku no Kaizoku! Captain Kuppa,Comedy,ONA,5,4.29,41
4940,Sabaku no Kuni no Oujosama,"Action, Adventure",TV,26,7.16,212
23707,Sabaku no Takara no Shiro,"Adventure, Fantasy",OVA,1,6.4,65
17427,Sabu to Ichi Torimono Hikae,Drama,OVA,1,5,69
5997,Saenggakboda Markeun,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52,7.1,494
33239,Sagaken wo Meguru Animation,"Drama, Slice of Life",Movie,1,7.5,410
32397,Saikin Ponta,Slice of Life,Movie,2,6.24,535
29471,Saikyou Robot Daioja,"Kids, Slice of Life",TV,12,6,62
4574,Saint Elmo: Hikari no Raihousha,"Action, Mecha, Shounen",TV,50,6.64,219
8561,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,Sci-Fi,Special,1,6.25,152
23593,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen","Drama, Slice of Life",OVA,1,6,62
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,ONA,25,6,31
33857,Sakura Capusule,Comedy,Special,4,4,26
25915,Sakura Momoko Gekijou: Coji-Coji,"Kids, Slice of Life",OVA,1,6.07,282
3869,Sakura no Ondo,"Comedy, Fantasy",TV,100,6.65,186
15393,Sakura Yori Ai wo Nosete,Drama,Movie,1,6.38,1498
29798,Sakuran Boy DT,Kids,Movie,1,4.15,96
5810,Samchongsa: Time Machine 001,"Comedy, Super Power",TV,11,5.93,254
13365,Samurai,"Adventure, Sci-Fi",Movie,1,4.3,94
29637,Samuraider: Nazo no Tenkousei,"Drama, Romance",Movie,1,3.58,111
9993,San-biki no Koguma-san,"Action, Drama, Samurai",OVA,1,5.82,212
29559,Sanchoume no Yuuhi,Kids,Movie,1,3.63,80
21483,Sango no Umi to Ouji,"Comedy, Slice of Life",TV,27,7.33,72
10077,Sangokushi,Fantasy,OVA,1,6.16,132
22973,Sangokushi Daiichibu Eiyuu-tachi no Yoake,"Action, Historical",Special,1,7.86,68
7696,Sangokushi Dainibu Choukou Moyu,Historical,Movie,1,7.2,124
7697,Sangokushi Daisanbu Harukanaru Taichi,"Action, Historical",Movie,1,7.03,177
7698,Sangokushi II: Amakakeru Otoko-tachi,"Action, Historical",Movie,1,7.07,150
8678,Sanrio Christmas Fantasia,"Action, Historical",Special,1,7.43,197
29547,Santa Claus Tsukamaeta!,"Fantasy, Kids, Magic",OVA,1,6.86,55
29545,Santa-san to Tonakai Kuppi,"Fantasy, Kids",OVA,1,5.75,42
22627,Santa-san wa Dai Isogashi,"Fantasy, Kids",OVA,1,5.64,71
34191,Sanzoku Diary,"Fantasy, Kids",OVA,1,9,25
30378,Sarasoujuu no Hana no Iro,"Seinen, Slice of Life",OVA,1,5.38,187
29675,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Drama,Movie,1,3.8,97
31052,Saru Kani Gassen,"Adventure, Comedy, Shounen",Movie,1,5.33,77
